event-id,visible,timestamp,location-long,location-lat,study-specific-measurement,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone
13872701804,true,2017-08-14 16:58:00.000,-89.98691667,35.15118333,"7.656243978:62.29451553","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",227899.30135285843,3893894.526781904,"16N"
13872701805,true,2017-08-17 15:13:00.000,-89.98623333,35.15116667,"17.77514782:45.89732069","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",227961.5155570049,3893890.8078937703,"16N"
13872701806,true,2017-08-22 16:35:00.000,-89.98673333,35.15111667,"10.28961069:12.28995879","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",227915.786138258,3893886.62895894,"16N"
13872701807,true,2017-08-24 16:44:00.000,-89.98686667,35.15113333,"10.77272081:6.075085488","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",227903.69097756565,3893888.8423980693,"16N"
13872701808,true,2017-08-28 15:55:00.000,-89.9868,35.15113333,"9.354701298:8.445715945","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",227909.76632098545,3893888.6598912156,"16N"
13872701809,true,2017-09-01 13:41:00.000,-89.98671667,35.1511,"11.47434657:52.86183031","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",227917.24873191095,3893884.733815431,"16N"
13872701810,true,2017-09-05 22:01:00.000,-89.9862,35.15088333,"2.329183996:10.66791376","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",227963.60860034567,3893859.280062807,"16N"
13872701811,true,2017-09-07 18:48:00.000,-89.9861,35.15093333,"11.2044113:15.29949062","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",227972.88779430254,3893864.553886164,"16N"
13872701812,true,2017-09-11 15:53:00.000,-89.98626667,35.15095,"0.668551142:54.57012695","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",227957.7554075165,3893866.859577607,"16N"
13872701813,true,2017-09-14 19:37:00.000,-89.98598333,35.15051667,"1.485130706:60.14844312","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",227982.13112061535,3893818.0061149388,"16N"
13872701814,true,2017-09-18 13:26:00.000,-89.98618333,35.15103333,"11.89707645:50.24922284","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",227965.6275081822,3893875.876958631,"16N"
13872701815,true,2017-09-22 16:12:00.000,-89.98653333,35.15068333,"5.256575197:52.64618421","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",227932.5670883832,3893838.0023687063,"16N"
13872701816,true,2017-09-25 16:10:00.000,-89.98635,35.15113333,"8.717438786:58.43895625","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",227950.7728354864,3893887.4281383855,"16N"
13872701817,true,2017-09-28 18:51:00.000,-89.98668333,35.15068333,"3.884652779:49.29966312","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",227918.8981745452,3893838.4129552674,"16N"
13872701818,true,2017-10-02 16:15:00.000,-89.98701667,35.15103333,"23.18834782:45.15983524","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",227889.68881702865,3893878.158016933,"16N"
13872701819,true,2017-10-05 17:59:00.000,-89.98718333,35.15141667,"19.68997307:31.43760228","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",227875.77963349753,3893921.14592037,"16N"
13872701820,true,2017-10-09 15:29:00.000,-89.98706667,35.15115,"10.96342331:16.50129102","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",227885.52142340055,3893891.239454965,"16N"
13872701821,true,2017-10-13 19:51:00.000,-89.98721667,35.15123333,"1.516888636:14.22377156","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",227872.13036128134,3893900.8955949345,"16N"
13872701822,true,2017-10-17 16:27:00.000,-89.98735,35.1513,"14.67167479:8.226707469","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",227860.20284979983,3893908.6576849287,"16N"
13872701823,true,2017-10-20 13:15:00.000,-89.98728333,35.15135,"15.74705173:11.73638902","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",227866.4448580275,3893914.022656678,"16N"
13872701824,true,2017-10-23 16:43:00.000,-89.98718333,35.15141667,"19.68997307:11.96444836","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",227875.77963349753,3893921.14592037,"16N"
13872701825,true,2017-10-26 19:05:00.000,-89.9871,35.15133333,"9.662110062:2.392435827","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",227883.095304273,3893911.6711960495,"16N"
13872701826,true,2017-10-30 15:39:00.000,-89.98708333,35.15131667,"7.638157458:12.70038309","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",227884.55883150583,3893909.7771286694,"16N"
13872701827,true,2017-11-03 21:13:00.000,-89.98721667,35.15135,"12.89177452:4.556074031","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",227872.51927481248,3893913.8401511787,"16N"
13872701828,true,2017-11-06 15:25:00.000,-89.98716667,35.15135,"12.17599854:13.7927821","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",227877.07554294664,3893913.7032610453,"16N"
13872701829,true,2017-11-10 18:21:00.000,-89.98701667,35.15133333,"9.244886005:11.06288658","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",227890.68878198514,3893911.4430652116,"16N"
13872701830,true,2017-11-13 16:56:00.000,-89.98708333,35.15141667,"18.63551062:4.556070251","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",227884.89216213918,3893920.872145236,"16N"
13872701831,true,2018-03-17 14:36:00.000,-89.98713333,35.15141667,"19.19225762:5.751484295","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",227880.33589785354,3893921.0090316543,"16N"
13872701832,true,2018-03-23 16:01:00.000,-89.98715,35.15136667,"13.85643564:96.35049957","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",227878.65017017542,3893915.507161683,"16N"
13872701833,true,2018-03-30 21:08:00.000,-89.98636667,35.15078333,"16.3981602:18.29263732","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",227948.08740735945,3893848.641217183,"16N"
13872701834,true,2018-04-03 14:57:00.000,-89.98628333,35.15093333,"1.57974505:78.75709468","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",227956.1817012406,3893865.055636425,"16N"
13872701835,true,2018-04-09 15:02:00.000,-89.9855,35.15123333,"48.40932:34.91074695","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",228028.56272150506,3893896.1970128147,"16N"
13872701836,true,2018-04-12 17:30:00.000,-89.98566667,35.15095,"17.88854878:14.87005028","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",228012.43087300617,3893865.2175797094,"16N"
13872701837,true,2018-04-17 15:56:00.000,-89.98568333,35.15108333,"32.56340694:64.18398783","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",228011.35693470907,3893880.0561466254,"16N"
13872701838,true,2018-04-20 16:19:00.000,-89.98615,35.15065,"5.081730647:17.60432434","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",227967.38738809637,3893833.255227363,"16N"
13872701839,true,2018-04-24 14:38:00.000,-89.986,35.15075,"2.693405359:135.4830655","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",227981.38950915547,3893843.9397264626,"16N"
13872701840,true,2018-04-27 19:39:00.000,-89.98728333,35.15136667,"17.31669861:67.972988","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",227866.50042796327,3893915.8721960518,"16N"
13872701841,true,2018-04-30 19:53:00.000,-89.9868,35.1509,"14.48623843:67.39144148","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",227908.98864137294,3893862.7718924168,"16N"
13872701842,true,2018-05-07 16:39:00.000,-89.98608333,35.15105,"20.69216266:126.1207203","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",227974.79562402156,3893877.452815331,"16N"
13872701843,true,2018-05-21 17:39:00.000,-89.9851,35.15025,"16.39700367:112.3316575","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",228061.73739069555,3893786.0020373217,"16N"
13872701844,true,2018-05-24 15:43:00.000,-89.98546667,35.15121667,"46.44187459:116.0522193","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",228031.5444300442,3893894.2573855068,"16N"
13872701845,true,2018-05-28 13:50:00.000,-89.98655,35.15066667,"2.949710175:47.44894463","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",227930.992494472,3893836.1995682367,"16N"
13872701846,true,2018-06-01 20:39:00.000,-89.9869,35.15098333,"18.11790918:16.71099703","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",227900.15380009514,3893872.2911160514,"16N"
13872701847,true,2018-06-05 18:32:00.000,-89.98688333,35.15113333,"11.46591705:78.85342951","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",227902.1728251322,3893888.8880048897,"16N"
13872701848,true,2018-06-08 13:05:00.000,-89.98603333,35.151,"19.6134101:39.55554261","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",227979.18530219432,3893871.768471534,"16N"
13872701849,true,2018-06-12 15:53:00.000,-89.98645,35.1509,"16.5475004:10.66791699","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",227940.88268896908,3893861.81384915,"16N"
13872701850,true,2018-06-15 13:03:00.000,-89.98635,35.15085,"11.32072308:8.445740024","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",227949.82865111646,3893855.992636482,"16N"
13872701851,true,2018-06-19 13:07:00.000,-89.98643333,35.15081667,"19.75857649:25.99795506","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",227942.12405651523,3893852.5227468433,"16N"
13872701852,true,2018-06-22 13:14:00.000,-89.98616667,35.1509,"5.884652634:40.68741915","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",227966.70137360424,3893861.038381895,"16N"
13872701853,true,2018-06-26 13:17:00.000,-89.98603333,35.15125,"36.75839519:28.85747458","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",227980.01833003224,3893899.5060031535,"16N"
13872701854,true,2018-06-29 15:22:00.000,-89.98573333,35.15133333,"60.42593089:NA","radio-transmitter","Agkistrodon contortrix","ID_4266","ID_4266","Spatial ecology of copperhead snakes in an urban park",228007.63359938428,3893907.9304974726,"16N"
13872701855,true,2016-06-14 13:46:00.000,-89.99043333,35.14831667,"135.360605:22.24096479","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227569.27781567525,3893586.1028080345,"16N"
13872701856,true,2016-06-17 14:00:00.000,-89.99041667,35.14851667,"153.705337:16.6275008","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227571.46338049934,3893608.24719656,"16N"
13872701857,true,2016-06-20 14:06:00.000,-89.9905,35.14865,"170.2761234:14.0890208","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227564.3145408191,3893623.2685759743,"16N"
13872701858,true,2016-06-23 13:49:00.000,-89.99038333,35.14856667,"156.8833145:70.36595077","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227574.66844700923,3893613.7033352004,"16N"
13872701859,true,2016-06-28 15:28:00.000,-89.99088333,35.14905,"226.1984801:9.834112712","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227530.71719939786,3893668.6993603194,"16N"
13872701860,true,2016-07-01 13:49:00.000,-89.99078333,35.14908333,"224.7714384:13.44425851","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227539.94123399444,3893672.123225476,"16N"
13872701861,true,2016-07-05 14:41:00.000,-89.9907,35.14918333,"230.7302145:8.445881687","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227547.86864690925,3893682.9898449574,"16N"
13872701862,true,2016-07-12 14:06:00.000,-89.99061667,35.14915,"223.9739902:29.27397321","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227555.35110875173,3893679.063472484,"16N"
13872701863,true,2016-07-15 13:55:00.000,-89.99043333,35.14893333,"195.0514269:34.91191404","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227571.3355034468,3893654.5213853805,"16N"
13872701864,true,2016-07-18 13:42:00.000,-89.9906,35.14921667,"229.9615006:106.5161293","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227557.09269297385,3893686.4148358586,"16N"
13872701865,true,2016-07-22 14:11:00.000,-89.9898,35.14851667,"128.3475643:0","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227627.65966356022,3893606.5572826727,"16N"
13872701866,true,2016-07-26 13:57:00.000,-89.9898,35.14851667,"128.3475643:26.06125018","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227627.65966356022,3893606.5572826727,"16N"
13872701867,true,2016-07-29 16:18:00.000,-89.98995,35.14871667,"154.3093211:53.71443875","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227614.657629396,3893629.1583538456,"16N"
13872701868,true,2016-08-02 14:24:00.000,-89.99051667,35.14885,"190.2423261:11.99366554","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227563.46281524253,3893645.5043140813,"16N"
13872701869,true,2016-08-05 13:50:00.000,-89.99046667,35.14895,"198.030731:20.6146408","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227568.35291660897,3893656.462301452,"16N"
13872701870,true,2016-08-12 13:57:00.000,-89.99036667,35.14911667,"210.7532061:24.67116763","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227578.02187269088,3893674.680310685,"16N"
13872701871,true,2016-08-16 14:50:00.000,-89.99015,35.14898333,"188.849076:6.324289014","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227597.32167021674,3893659.2924119364,"16N"
13872701872,true,2016-08-19 14:12:00.000,-89.99011667,35.14893333,"182.5390746:124.7482129","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227600.1921445547,3893653.6535616983,"16N"
13872701873,true,2016-08-24 16:38:00.000,-89.99048333,35.14785,"93.80546058:140.6410777","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227563.16417105932,3893534.462695377,"16N"
13872701874,true,2016-08-26 14:22:00.000,-89.99005,35.14906667,"193.2677238:231.7094029","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227606.71253767755,3893668.264965163,"16N"
13872701875,true,2016-08-30 14:50:00.000,-89.99041667,35.147,"12.48906612:80.40223131","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227566.40265253425,3893439.9723087028,"16N"
13872701876,true,2016-09-02 14:04:00.000,-89.98986667,35.14756667,"37.4544564:87.03659778","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227618.4147819993,3893501.3372616037,"16N"
13872701877,true,2016-09-06 14:34:00.000,-89.9907,35.14718333,"43.93549107:84.00714661","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227541.19446946552,3893461.089350849,"16N"
13872701878,true,2016-09-09 13:44:00.000,-89.98981667,35.1474,"19.17099029:33.00429688","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227622.4152473723,3893482.7081851093,"16N"
13872701879,true,2016-09-12 19:35:00.000,-89.99011667,35.14723333,"18.35154913:116.6510545","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227594.52021742548,3893465.0381779787,"16N"
13872701880,true,2016-09-16 15:18:00.000,-89.99005,35.14618333,"3.450092885:45.02596976","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227597.09280708188,3893348.357765582,"16N"
13872701881,true,2016-09-20 14:09:00.000,-89.98958333,35.14631667,"12.69970129:73.13090716","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227640.06579178054,3893361.873169423,"16N"
13872701882,true,2016-09-23 15:13:00.000,-89.98945,35.14696667,"8.262738405:66.59483341","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227654.38441130397,3893433.6254956443,"16N"
13872701883,true,2016-09-27 14:00:00.000,-89.98988333,35.14648333,"4.94991582:45.02050208","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227613.28245418356,3893381.18611877,"16N"
13872701884,true,2016-10-04 14:09:00.000,-89.99013333,35.14683333,"1.683110092:76.76229062","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227591.66744712763,3893420.7037474266,"16N"
13872701885,true,2016-10-07 14:15:00.000,-89.98965,35.1474,"11.4586635:71.30677643","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227637.60386013048,3893482.2515087803,"16N"
13872701886,true,2016-10-11 16:59:00.000,-89.9904,35.14758333,"64.98732543:112.1433689","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227569.86817990337,3893504.647217406,"16N"
13872701887,true,2016-10-15 15:01:00.000,-89.98976667,35.14845,"120.3707642:25.88454013","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227630.474564253,3893599.0689044544,"16N"
13872701888,true,2016-10-18 15:09:00.000,-89.99005,35.14843333,"129.9631422:262.7160775","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227604.59945669892,3893597.995745016,"16N"
13872701889,true,2016-10-21 15:22:00.000,-89.98738333,35.14753333,"31.88433725:229.7020081","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227844.60951987718,3893490.836340188,"16N"
13872701890,true,2016-10-25 14:17:00.000,-89.98971667,35.14831667,"105.1255979:16.74899329","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227634.5862086609,3893584.138909812,"16N"
13872701891,true,2016-10-28 14:27:00.000,-89.98983333,35.14843333,"121.3535673:4.786077134","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227624.3443129161,3893597.4020193694,"16N"
13872701892,true,2016-11-01 15:08:00.000,-89.9898,35.14846667,"123.3926235:17.25425914","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227627.49285819358,3893601.009771657,"16N"
13872701893,true,2016-11-05 18:46:00.000,-89.98975,35.14831667,"106.4319569:18.26973372","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227631.54888481303,3893584.2302351655,"16N"
13872701894,true,2016-11-09 15:16:00.000,-89.98993333,35.14838333,"120.3424104:17.60284329","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227615.06463023578,3893592.128525825,"16N"
13872701895,true,2017-03-21 18:38:00.000,-89.98975,35.14833333,"108.1241309:15.29984734","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227631.6044631984,3893586.07866577,"16N"
13872701896,true,2017-03-27 16:28:00.000,-89.98991667,35.14831667,"112.9842173:44.23123486","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227616.36044253095,3893584.686932049,"16N"
13872701897,true,2017-03-31 17:51:00.000,-89.99005,35.14793333,"81.00380218:42.48077962","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227602.93127598043,3893542.520632631,"16N"
13872701898,true,2017-04-03 14:42:00.000,-89.9905,35.14783333,"93.13634513:6.324310116","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227561.5894193672,3893532.658842676,"16N"
13872701899,true,2017-04-07 16:25:00.000,-89.99053333,35.14778333,"90.10840304:36.33542489","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227558.38523320464,3893527.2026796546,"16N"
13872701900,true,2017-04-10 16:46:00.000,-89.99033333,35.1475,"53.94788626:90.60582744","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227575.665753808,3893495.2190198456,"16N"
13872701901,true,2017-04-13 15:30:00.000,-89.99033333,35.14831667,"130.697704:148.0488569","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227578.3907003358,3893585.8287448394,"16N"
13872701902,true,2017-04-17 14:17:00.000,-89.9907,35.14701667,"28.34702542:153.9499431","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227540.638325267,3893442.5983850867,"16N"
13872701903,true,2017-04-21 16:13:00.000,-89.99016667,35.14833333,"124.6507467:49.15365247","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227593.63381943788,3893587.220442382,"16N"
13872701904,true,2017-04-24 19:00:00.000,-89.99035,35.14875,"173.4269119:75.48536283","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227578.3174860443,3893633.952497917,"16N"
13872701905,true,2017-04-28 14:18:00.000,-89.9907,35.14936667,"248.9045178:57.64322731","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227548.48048539244,3893703.3314659256,"16N"
13872701906,true,2017-05-05 15:04:00.000,-89.99063333,35.14885,"195.5439688:48.98108347","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227552.8317929852,3893645.824058887,"16N"
13872701907,true,2017-05-13 19:04:00.000,-89.99036667,35.14846667,"146.5872264:88.57978819","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227575.8529745824,3893602.562652249,"16N"
13872701908,true,2017-05-16 18:20:00.000,-89.9907,35.14771667,"92.69260506:78.7386385","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227542.97423985344,3893520.2635503905,"16N"
13872701909,true,2017-05-19 21:04:00.000,-89.99046667,35.14703333,"18.12804535:17.6030998","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227561.9573496934,3893443.8073116713,"16N"
13872701910,true,2017-05-22 16:25:00.000,-89.99065,35.14708333,"32.12913208:15.26798456","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227545.4172810603,3893449.8572846605,"16N"
13872701911,true,2017-05-25 15:44:00.000,-89.99051667,35.14716667,"32.9288621:49.68954036","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227557.8457634673,3893458.7384492224,"16N"
13872701912,true,2017-05-29 19:27:00.000,-89.99071667,35.14758333,"81.44169381:181.4406235","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227541.01014665078,3893505.515136293,"16N"
13872701913,true,2017-06-07 15:51:00.000,-89.99061667,35.14921667,"230.6160875:NA","radio-transmitter","Agkistrodon contortrix","ID_4270","ID_4270","Spatial ecology of copperhead snakes in an urban park",227555.5735917823,3893686.4605261553,"16N"
13872701914,true,2016-06-01 15:26:00.000,-89.98561667,35.1429,"19.11054852:60.11820512","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",227990.1702237486,3892971.9328101357,"16N"
13872701915,true,2016-06-15 14:14:00.000,-89.9855,35.14343333,"4.993553095:31.6603681","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",228002.57936195208,3893030.7865640554,"16N"
13872701916,true,2016-06-18 19:47:00.000,-89.9853,35.14366667,"7.161202227:43.66474164","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",228021.583372675,3893056.128460068,"16N"
13872701917,true,2016-06-21 13:46:00.000,-89.9857,35.14345,"3.076241967:29.09422993","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",227984.40805628407,3893033.1833145306,"16N"
